id,minute,second,teamId,h_a,type,outcomeType,x,y,endX,endY
2390980479.0,31,44.0,ManchesterCity,h,Pass,Successful,24.0,30.9,25.4,51.6
2390980497.0,31,51.0,ManchesterCity,h,Pass,Successful,43.2,60.5,46.5,86.5
2390980525.0,31,54.0,ManchesterCity,h,Pass,Successful,46.9,86.3,63.1,95.9
2390980649.0,31,56.0,ManchesterCity,h,Pass,Successful,66.4,93.5,81.2,95.9
2390980651.0,32,4.0,ManchesterCity,h,Pass,Unsuccessful,97.9,74.5,97.8,71.4
2390980645.0,32,4.0,ManchesterUnited,a,Clearance,Successful,2.1,26.4,,
2390980715.0,32,7.0,ManchesterCity,h,Pass,Successful,90.6,82.1,80.5,74.2
2390980741.0,32,11.0,ManchesterCity,h,Pass,Unsuccessful,96.2,84.1,100.0,47.8
2390980963.0,32,28.0,ManchesterUnited,a,Pass,Successful,4.5,50.0,9.5,62.1
2390981053.0,32,30.0,ManchesterUnited,a,Pass,Successful,18.8,67.8,24.7,92.7
2390981125.0,32,34.0,ManchesterUnited,a,Pass,Successful,25.1,94.8,36.6,90.2
2390981129.0,32,36.0,ManchesterUnited,a,BallTouch,Successful,32.6,85.7,,
2390981179.0,32,38.0,ManchesterUnited,a,Pass,Successful,25.4,86.9,27.5,88.1
2390981199.0,32,40.0,ManchesterUnited,a,Pass,Successful,21.3,91.5,22.5,79.0
2390981233.0,32,42.0,ManchesterUnited,a,Pass,Successful,25.1,77.5,25.2,91.2
2390981327.0,32,45.0,ManchesterUnited,a,Pass,Successful,23.1,91.4,6.8,46.7
2390981377.0,32,48.0,ManchesterUnited,a,Pass,Successful,7.9,38.9,13.4,22.4
2390981527.0,32,53.0,ManchesterUnited,a,Pass,Successful,14.9,24.3,4.9,47.2
2390981579.0,33,1.0,ManchesterUnited,a,Pass,Successful,7.5,45.7,14.4,17.7
2390981609.0,33,4.0,ManchesterUnited,a,Pass,Successful,14.5,20.3,20.5,28.6
2390981661.0,33,6.0,ManchesterUnited,a,Pass,Successful,20.4,28.6,23.7,8.0
2390981717.0,33,9.0,ManchesterUnited,a,Pass,Successful,26.9,5.6,45.3,2.3
2390981719.0,33,13.0,ManchesterUnited,a,BallTouch,Unsuccessful,55.4,15.2,,
2390981747.0,33,14.0,ManchesterCity,h,BallRecovery,Successful,39.2,67.8,,
2390981765.0,33,14.0,ManchesterCity,h,Pass,Successful,39.2,67.8,40.1,80.2
2390981853.0,33,15.0,ManchesterCity,h,Pass,Successful,39.9,79.4,28.4,75.3
2390981921.0,33,21.0,ManchesterCity,h,Pass,Successful,28.8,74.2,25.4,60.9
2390981961.0,33,24.0,ManchesterCity,h,Pass,Successful,24.0,48.4,25.2,19.5
2390982003.0,33,26.0,ManchesterCity,h,Pass,Successful,24.9,19.5,11.5,26.7
2390982065.0,33,29.0,ManchesterCity,h,Pass,Successful,11.4,27.1,3.7,49.3
2390982125.0,33,32.0,ManchesterCity,h,Pass,Successful,5.5,52.7,36.0,54.3
2390982179.0,33,36.0,ManchesterCity,h,Pass,Successful,32.4,60.8,44.2,93.8
2390982219.0,33,40.0,ManchesterCity,h,Pass,Successful,44.4,93.5,41.5,87.4
2390982271.0,33,43.0,ManchesterCity,h,Pass,Successful,38.1,80.0,30.6,73.2
2390982317.0,33,46.0,ManchesterCity,h,Pass,Successful,30.8,74.5,14.2,52.5
2390982367.0,33,49.0,ManchesterCity,h,Pass,Successful,14.6,51.9,27.0,37.1
2390982395.0,33,52.0,ManchesterCity,h,Pass,Successful,29.5,28.8,31.9,16.2
2390982479.0,33,53.0,ManchesterCity,h,Pass,Successful,31.9,16.4,31.5,34.2
2390982573.0,33,58.0,ManchesterCity,h,Pass,Successful,36.5,41.0,37.5,30.3
2390982591.0,34,2.0,ManchesterCity,h,Pass,Successful,39.1,26.7,45.4,38.2
2390982613.0,34,3.0,ManchesterCity,h,Pass,Successful,45.4,37.9,33.6,38.9
2390982631.0,34,5.0,ManchesterCity,h,Pass,Successful,34.2,38.5,37.7,27.6
2390983185.0,34,6.0,ManchesterCity,h,Pass,Successful,37.4,27.9,34.0,42.1
2390985845.0,37,2.0,ManchesterCity,h,Pass,Successful,32.4,33.7,38.1,56.1
2390985933.0,37,7.0,ManchesterCity,h,Pass,Successful,39.8,60.6,33.0,41.5
2390986029.0,37,11.0,ManchesterCity,h,Pass,Successful,33.5,40.6,31.5,57.3
2390986129.0,37,16.0,ManchesterCity,h,Pass,Successful,41.2,73.6,60.7,96.5
2390986251.0,37,21.0,ManchesterCity,h,Pass,Successful,64.2,91.1,92.1,72.6
2390986279.0,37,29.0,ManchesterCity,h,Pass,Successful,74.5,79.3,57.1,77.3
2390986465.0,37,31.0,ManchesterCity,h,Pass,Successful,57.4,75.1,47.1,57.8
2390986525.0,37,40.0,ManchesterCity,h,Pass,Successful,42.8,64.2,42.2,79.1
2390986569.0,37,43.0,ManchesterCity,h,Pass,Successful,43.1,83.3,64.1,81.7
2390986615.0,37,46.0,ManchesterCity,h,Pass,Successful,58.0,78.5,33.9,59.6
2390986685.0,37,49.0,ManchesterCity,h,Pass,Successful,34.0,51.9,38.3,58.8
2390986797.0,37,52.0,ManchesterCity,h,Pass,Successful,35.6,47.0,33.5,17.1
2390986841.0,37,58.0,ManchesterCity,h,Pass,Successful,38.2,15.8,34.5,31.6
2390986957.0,38,2.0,ManchesterCity,h,Pass,Successful,34.5,31.6,34.5,48.7
2390987001.0,38,8.0,ManchesterCity,h,Pass,Unsuccessful,33.5,50.1,60.9,27.9
2390987029.0,38,9.0,ManchesterUnited,a,Interception,Successful,39.4,78.4,,
2390987043.0,38,10.0,ManchesterUnited,a,BallRecovery,Successful,46.8,76.4,,
2390987085.0,38,12.0,ManchesterUnited,a,Pass,Successful,53.8,77.2,59.1,52.8
2390987149.0,38,14.0,ManchesterUnited,a,Pass,Successful,59.6,53.4,61.9,86.9
2390987195.0,38,17.0,ManchesterUnited,a,Pass,Successful,61.9,86.9,60.4,78.8
2390987225.0,38,18.0,ManchesterUnited,a,Pass,Successful,62.5,82.4,72.5,91.1
2390987311.0,38,24.0,ManchesterUnited,a,Pass,Successful,69.8,91.5,63.0,77.3
2390987371.0,38,26.0,ManchesterUnited,a,Pass,Successful,62.2,74.7,51.6,39.1
2390987417.0,38,29.0,ManchesterUnited,a,Pass,Successful,53.5,34.8,67.7,8.8
2390987499.0,38,31.0,ManchesterUnited,a,Pass,Successful,68.9,8.9,73.5,2.5
2390987525.0,38,33.0,ManchesterUnited,a,Pass,Successful,73.5,3.5,70.8,11.9
2390987595.0,38,35.0,ManchesterUnited,a,Pass,Successful,70.8,11.9,68.5,5.0
2390987721.0,38,38.0,ManchesterUnited,a,Pass,Successful,69.8,20.1,64.9,88.3
2390987827.0,38,42.0,ManchesterUnited,a,Pass,Successful,64.7,88.9,76.5,89.1
2390987849.0,38,46.0,ManchesterUnited,a,Pass,Successful,75.0,86.3,65.8,73.8
2390987859.0,38,48.0,ManchesterUnited,a,Pass,Successful,65.8,73.8,73.0,61.1
2390987883.0,38,49.0,ManchesterUnited,a,Pass,Successful,73.0,61.1,60.4,82.9
2390988027.0,38,52.0,ManchesterUnited,a,Pass,Successful,60.1,83.2,70.0,95.3
2390988069.0,38,57.0,ManchesterUnited,a,Pass,Successful,69.1,87.5,58.5,87.2
2390988099.0,38,58.0,ManchesterUnited,a,Pass,Successful,58.5,87.1,67.4,93.9
2390988127.0,39,1.0,ManchesterUnited,a,Pass,Successful,67.4,93.9,55.6,85.1
2390988187.0,39,3.0,ManchesterUnited,a,Pass,Successful,54.0,81.2,46.2,39.0
2390988397.0,39,8.0,ManchesterUnited,a,Pass,Successful,54.6,23.3,72.6,4.1
2390988423.0,39,14.0,ManchesterUnited,a,Pass,Successful,81.3,6.5,72.3,8.5
2390988463.0,39,16.0,ManchesterUnited,a,Pass,Successful,71.9,8.5,80.6,11.1
2390988507.0,39,17.0,ManchesterUnited,a,Pass,Successful,75.5,10.4,72.7,9.8
2390988561.0,39,20.0,ManchesterUnited,a,Pass,Unsuccessful,72.8,15.9,65.5,33.4
2390988547.0,39,22.0,ManchesterCity,h,BallRecovery,Successful,32.5,56.4,,
2390988713.0,39,27.0,ManchesterCity,h,Pass,Successful,65.4,50.4,85.6,70.8
2390988715.0,39,30.0,ManchesterCity,h,MissedShots,Successful,90.8,68.2,,
2390989351.0,39,59.0,ManchesterUnited,a,Pass,Successful,4.6,49.7,41.4,6.1
2390989357.0,40,2.0,ManchesterUnited,a,Foul,Successful,43.2,8.2,,
2390989353.0,40,2.0,ManchesterCity,h,Foul,Unsuccessful,56.8,91.8,,
2390989669.0,40,12.0,ManchesterUnited,a,Pass,Successful,39.3,15.3,30.1,52.6
2390989731.0,40,21.0,ManchesterUnited,a,Pass,Successful,33.3,43.9,33.5,21.5
2390989849.0,40,25.0,ManchesterUnited,a,Pass,Successful,39.2,22.2,82.6,30.4
2390989879.0,40,31.0,ManchesterUnited,a,Pass,Successful,97.2,25.8,94.4,31.8
2390989895.0,40,32.0,ManchesterUnited,a,Pass,Successful,93.3,32.5,79.6,28.5
2390989923.0,40,34.0,ManchesterUnited,a,Pass,Unsuccessful,79.8,29.4,90.6,51.3
2390989943.0,40,35.0,ManchesterCity,h,Interception,Successful,13.5,43.7,,
2390989999.0,40,37.0,ManchesterUnited,a,Pass,Successful,85.4,52.2,92.4,62.1
2390990007.0,40,37.0,ManchesterUnited,a,MissedShots,Successful,89.3,60.2,,
2390990485.0,41,7.0,ManchesterCity,h,Pass,Successful,4.4,51.3,11.4,31.4
2390990591.0,41,13.0,ManchesterCity,h,Pass,Successful,18.7,35.7,25.5,78.3
2390990895.0,41,22.0,ManchesterCity,h,Pass,Successful,36.6,80.5,38.0,66.3
2390990901.0,41,24.0,ManchesterCity,h,Pass,Unsuccessful,39.3,68.7,41.7,70.0
2390990919.0,41,24.0,ManchesterUnited,a,BallTouch,Successful,58.7,28.3,,
2390990965.0,41,25.0,ManchesterCity,h,Pass,Unsuccessful,42.6,69.9,44.7,69.9
2390996535.0,41,25.0,ManchesterUnited,a,BallTouch,Successful,56.5,31.0,,
2390991007.0,41,27.0,ManchesterCity,h,Pass,Unsuccessful,46.2,72.0,75.4,62.6
2390991041.0,41,30.0,ManchesterUnited,a,Pass,Successful,20.9,38.3,20.0,52.4
2390991047.0,41,31.0,ManchesterUnited,a,BallRecovery,Successful,20.0,51.8,,
2390991081.0,41,31.0,ManchesterUnited,a,Clearance,Successful,20.0,51.8,26.1,0.0
2390991245.0,41,43.0,ManchesterCity,h,Pass,Successful,69.8,100.0,62.9,91.5
2390991369.0,41,45.0,ManchesterCity,h,Pass,Successful,60.9,91.1,47.4,89.9
2390991443.0,41,52.0,ManchesterCity,h,Pass,Successful,54.0,88.0,59.6,65.8
2390991471.0,41,55.0,ManchesterCity,h,Pass,Successful,75.0,59.0,79.9,18.9
2390991533.0,41,58.0,ManchesterCity,h,Pass,Successful,80.7,21.6,95.2,27.0
2390991599.0,42,0.0,ManchesterCity,h,Pass,Successful,95.9,24.7,87.5,17.1
2390991687.0,42,4.0,ManchesterCity,h,Pass,Successful,85.8,17.1,67.7,35.2
2390991735.0,42,7.0,ManchesterCity,h,Pass,Successful,67.1,42.8,67.0,53.6
2390991799.0,42,10.0,ManchesterCity,h,Pass,Successful,71.5,66.0,83.2,90.0
2390991801.0,42,13.0,ManchesterCity,h,TakeOn,Unsuccessful,84.8,90.2,,
2390991869.0,42,13.0,ManchesterUnited,a,Tackle,Successful,15.2,9.8,,
2390991941.0,42,17.0,ManchesterCity,h,Pass,Successful,67.6,100.0,88.8,95.4
2390991951.0,42,20.0,ManchesterCity,h,TakeOn,Unsuccessful,89.2,92.7,,
2390991981.0,42,20.0,ManchesterUnited,a,Tackle,Successful,10.8,7.3,,
2390991987.0,42,23.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,5.2,8.2,,
2390991995.0,42,23.0,ManchesterCity,h,CornerAwarded,Successful,94.8,91.8,,
2390992587.0,42,54.0,ManchesterCity,h,Pass,Successful,99.5,99.5,92.3,58.8
2390992611.0,42,55.0,ManchesterCity,h,Aerial,Successful,92.4,60.0,,
2390992601.0,42,55.0,ManchesterUnited,a,Aerial,Unsuccessful,7.6,40.0,,
2390992635.0,42,55.0,ManchesterCity,h,Pass,Unsuccessful,92.3,58.7,90.5,46.7
2390992651.0,42,57.0,ManchesterUnited,a,Clearance,Successful,9.7,48.1,10.2,28.5
2390992687.0,42,58.0,ManchesterUnited,a,Clearance,Successful,11.2,28.9,20.8,24.9
2390992713.0,43,0.0,ManchesterCity,h,Pass,Unsuccessful,77.3,71.5,88.9,80.8
2390992739.0,43,1.0,ManchesterUnited,a,TakeOn,Successful,11.6,19.2,,
2390992747.0,43,1.0,ManchesterCity,h,Challenge,Unsuccessful,88.4,80.8,,
2390992761.0,43,3.0,ManchesterUnited,a,BallRecovery,Successful,10.9,10.7,,
2390992849.0,43,4.0,ManchesterUnited,a,Pass,Unsuccessful,13.4,2.3,26.6,6.9
2390993315.0,43,5.0,ManchesterCity,h,Interception,Successful,67.0,80.9,,
2390992853.0,43,5.0,ManchesterUnited,a,BallTouch,Unsuccessful,29.0,11.3,,
2390992865.0,43,7.0,ManchesterCity,h,BallRecovery,Successful,63.0,65.7,,
2390992963.0,43,8.0,ManchesterCity,h,Pass,Successful,63.4,64.9,58.8,38.9
2390993055.0,43,13.0,ManchesterCity,h,Pass,Successful,66.5,25.6,70.6,13.8
2390993099.0,43,18.0,ManchesterCity,h,Pass,Successful,70.0,16.1,60.3,31.2
2390993151.0,43,20.0,ManchesterCity,h,Pass,Successful,60.1,31.5,62.6,57.0
2390993237.0,43,23.0,ManchesterCity,h,Pass,Successful,63.2,55.8,59.0,41.3
2390993279.0,43,29.0,ManchesterCity,h,Pass,Successful,63.3,44.5,59.1,55.7
2390993313.0,43,30.0,ManchesterCity,h,Pass,Successful,59.1,55.2,52.9,57.2
2390993383.0,43,35.0,ManchesterCity,h,Pass,Successful,53.4,57.6,53.3,90.2
2390993405.0,43,38.0,ManchesterCity,h,Pass,Successful,53.9,89.9,60.6,86.8
2390993495.0,43,40.0,ManchesterCity,h,Pass,Successful,56.8,90.2,42.3,96.6
2390993563.0,43,45.0,ManchesterCity,h,Pass,Successful,43.5,89.1,31.5,67.6
2390993695.0,43,51.0,ManchesterCity,h,Pass,Successful,40.7,40.4,41.8,16.5
2390993729.0,43,55.0,ManchesterCity,h,Pass,Successful,42.0,13.5,34.9,35.7
2390993773.0,43,57.0,ManchesterCity,h,Pass,Successful,35.1,35.7,36.6,49.9
2390993831.0,44,0.0,ManchesterCity,h,Pass,Successful,37.1,48.1,52.7,50.3
2390993835.0,44,2.0,ManchesterCity,h,Foul,Successful,53.0,49.6,,
2390993851.0,44,2.0,ManchesterUnited,a,Foul,Unsuccessful,47.0,50.4,,
2390993989.0,44,11.0,ManchesterCity,h,Pass,Successful,52.7,50.3,60.4,33.1
2390994073.0,44,13.0,ManchesterCity,h,Pass,Successful,63.3,25.9,84.6,11.7
2390994081.0,44,18.0,ManchesterCity,h,SavedShot,Successful,86.2,32.8,,
2390994105.0,44,18.0,ManchesterUnited,a,Save,Successful,1.8,50.6,,
2390994139.0,44,22.0,ManchesterCity,h,Pass,Unsuccessful,92.6,68.7,88.1,75.9
2390994169.0,44,23.0,ManchesterUnited,a,TakeOn,Unsuccessful,9.8,22.4,,
2390994177.0,44,23.0,ManchesterCity,h,Tackle,Unsuccessful,90.2,77.6,,
2390994183.0,44,23.0,ManchesterUnited,a,BallTouch,Successful,8.8,20.0,,
2390994255.0,44,29.0,ManchesterCity,h,Pass,Successful,79.4,91.5,77.4,81.1
2390994315.0,44,30.0,ManchesterCity,h,Pass,Successful,77.8,81.1,82.6,95.6
2390994319.0,44,32.0,ManchesterCity,h,Pass,Unsuccessful,85.1,94.8,85.8,89.3
2390994375.0,44,32.0,ManchesterUnited,a,Interception,Successful,12.7,12.9,,
2390994385.0,44,34.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,6.6,11.9,,
2390994353.0,44,34.0,ManchesterCity,h,CornerAwarded,Successful,93.4,88.1,,
2390994813.0,45,2.0,ManchesterCity,h,Pass,Unsuccessful,99.5,99.5,88.1,41.6
2390994811.0,45,3.0,ManchesterUnited,a,Aerial,Successful,10.2,57.4,,
2390994819.0,45,3.0,ManchesterCity,h,Aerial,Unsuccessful,89.8,42.6,,
2390994831.0,45,3.0,ManchesterUnited,a,Clearance,Successful,7.6,52.5,17.4,50.1
2390994849.0,45,5.0,ManchesterUnited,a,BallRecovery,Successful,20.0,49.3,,
2390994883.0,45,5.0,ManchesterUnited,a,Pass,Successful,20.0,49.3,18.3,59.1
2390994887.0,45,7.0,ManchesterUnited,a,Foul,Successful,26.6,62.5,,
2390994907.0,45,7.0,ManchesterCity,h,Foul,Unsuccessful,73.4,37.5,,
2390995451.0,45,29.0,ManchesterUnited,a,Pass,Successful,26.6,64.8,25.5,29.1
2390995471.0,45,34.0,ManchesterUnited,a,Pass,Successful,30.1,19.5,32.3,4.9
2390995529.0,45,35.0,ManchesterUnited,a,Pass,Successful,32.9,4.1,38.3,1.6
2390995539.0,45,37.0,ManchesterUnited,a,Foul,Successful,39.5,3.1,,
2390995535.0,45,37.0,ManchesterCity,h,Foul,Unsuccessful,60.5,96.9,,
2390995901.0,45,55.0,ManchesterUnited,a,Pass,Successful,38.9,10.0,46.6,13.8
2390995981.0,45,55.0,ManchesterUnited,a,Pass,Successful,46.5,13.8,37.8,8.2
2390996123.0,45,59.0,ManchesterUnited,a,Pass,Successful,38.0,22.8,25.9,25.3
2390996181.0,46,4.0,ManchesterUnited,a,Pass,Unsuccessful,30.8,22.8,67.6,51.0
2390996233.0,46,7.0,ManchesterCity,h,Pass,Successful,34.1,46.9,42.5,69.7
2390996249.0,46,9.0,ManchesterCity,h,BallTouch,Unsuccessful,43.2,68.7,,
2390996359.0,46,10.0,ManchesterUnited,a,Pass,Unsuccessful,65.1,30.7,78.4,0.0
2390996921.0,46,28.0,ManchesterCity,h,Pass,Successful,15.7,100.0,21.6,92.1
2391131505.0,46,30.0,ManchesterCity,h,Pass,Successful,21.7,89.0,12.1,95.4
2391131725.0,46,33.0,ManchesterCity,h,Pass,Successful,8.2,94.8,16.9,93.4
2391131837.0,46,34.0,ManchesterCity,h,Pass,Successful,16.9,93.4,30.5,96.8
2391131977.0,46,38.0,ManchesterCity,h,Pass,Successful,28.3,97.1,14.7,84.1
2391132073.0,46,38.0,ManchesterCity,h,Pass,Successful,14.7,84.1,37.4,93.9
2390996957.0,46,42.0,ManchesterCity,h,Pass,Successful,38.9,94.2,45.9,61.2
2390996983.0,46,46.0,ManchesterCity,h,TakeOn,Unsuccessful,74.6,54.8,,
2390997053.0,46,47.0,ManchesterUnited,a,Tackle,Unsuccessful,25.4,45.2,,
2390997041.0,46,47.0,ManchesterCity,h,BallTouch,Successful,73.2,52.8,,
2390997065.0,46,48.0,ManchesterUnited,a,BallRecovery,Successful,24.8,42.2,,
2390997109.0,46,48.0,ManchesterUnited,a,Pass,Successful,24.6,42.1,29.7,65.7
2390997165.0,46,52.0,ManchesterUnited,a,Pass,Successful,38.3,74.2,45.3,90.9
2390997371.0,46,58.0,ManchesterUnited,a,Pass,Successful,53.6,73.3,62.4,22.7
2390997401.0,47,3.0,ManchesterUnited,a,Pass,Successful,64.9,7.7,72.2,2.6
2390997441.0,47,4.0,ManchesterUnited,a,Pass,Successful,72.6,4.4,75.0,21.9
2390997493.0,47,6.0,ManchesterUnited,a,Pass,Successful,76.1,22.4,74.3,6.8
2390997525.0,47,9.0,ManchesterUnited,a,Pass,Unsuccessful,79.6,10.9,90.6,33.4
2390997551.0,47,10.0,ManchesterCity,h,Clearance,Successful,9.5,65.1,0.0,65.5
2390997571.0,47,12.0,ManchesterUnited,a,CornerAwarded,Successful,100.0,31.8,,
2390997555.0,47,12.0,ManchesterCity,h,CornerAwarded,Unsuccessful,0.0,68.2,,
2390998085.0,47,36.0,ManchesterUnited,a,Pass,Unsuccessful,99.5,0.5,94.3,49.3
2390998125.0,47,38.0,ManchesterCity,h,Punch,Successful,4.5,51.8,25.4,64.5
2390998121.0,47,39.0,ManchesterUnited,a,SavedShot,Successful,78.9,30.4,,
2390998191.0,47,39.0,ManchesterCity,h,Save,Successful,10.7,58.8,,
2390998291.0,47,44.0,ManchesterUnited,a,Pass,Successful,58.5,32.7,75.3,25.0
2390998315.0,47,47.0,ManchesterUnited,a,Pass,Successful,74.6,19.2,73.5,9.1
2390998367.0,47,49.0,ManchesterUnited,a,Pass,Successful,73.6,10.3,72.2,46.4
2390998407.0,47,53.0,ManchesterUnited,a,Pass,Successful,72.2,62.7,80.6,83.9
2390998423.0,47,56.0,ManchesterUnited,a,Pass,Unsuccessful,81.2,83.5,82.2,79.4
2390998435.0,47,56.0,ManchesterCity,h,Clearance,Successful,14.3,20.4,,
2390998463.0,47,58.0,ManchesterUnited,a,SavedShot,Successful,91.9,59.7,,
2390998477.0,47,58.0,ManchesterCity,h,Save,Successful,7.7,40.7,,
2390998493.0,48,0.0,ManchesterUnited,a,CornerAwarded,Successful,96.4,61.5,,
2390998495.0,48,0.0,ManchesterCity,h,CornerAwarded,Unsuccessful,3.6,38.5,,
2390998953.0,48,22.0,ManchesterUnited,a,Pass,Unsuccessful,99.5,99.5,92.6,49.1
2390999399.0,48,24.0,ManchesterCity,h,BallTouch,Successful,8.5,50.0,,
2390999065.0,48,25.0,ManchesterCity,h,Save,Successful,1.7,49.3,,
2390999055.0,48,25.0,ManchesterCity,h,KeeperPickup,Successful,1.7,49.3,,
2390999189.0,48,38.0,ManchesterUnited,a,End,Successful,0.0,0.0,,
2390999205.0,48,38.0,ManchesterCity,h,End,Successful,0.0,0.0,,
2391016161.0,45,0.0,ManchesterUnited,a,Start,Successful,0.0,0.0,,
2391016155.0,45,0.0,ManchesterCity,h,Start,Successful,0.0,0.0,,
2391016213.0,45,0.0,ManchesterCity,h,Pass,Successful,50.1,50.4,38.5,40.7
2391016253.0,45,2.0,ManchesterCity,h,Pass,Successful,38.5,41.2,37.5,8.0
2391016321.0,45,5.0,ManchesterCity,h,Pass,Successful,37.4,8.5,27.6,34.6
2391016481.0,45,7.0,ManchesterCity,h,Pass,Successful,27.7,37.1,27.8,68.4
2391016655.0,45,17.0,ManchesterCity,h,Pass,Successful,31.6,67.9,28.5,36.4
2391016699.0,45,23.0,ManchesterCity,h,Pass,Successful,30.5,41.8,29.3,67.8
2391016729.0,45,26.0,ManchesterCity,h,Pass,Successful,28.4,71.7,30.4,92.1
2391016815.0,45,28.0,ManchesterCity,h,Pass,Successful,29.6,91.7,7.7,59.0
2391016907.0,45,33.0,ManchesterCity,h,Pass,Successful,8.2,58.7,34.8,8.6
2391016989.0,45,37.0,ManchesterCity,h,Pass,Successful,34.3,10.1,43.8,16.7
2391017057.0,45,41.0,ManchesterCity,h,Pass,Successful,59.8,26.8,67.8,80.6
2391017121.0,45,45.0,ManchesterCity,h,Pass,Successful,68.6,80.2,68.0,71.5
2391017181.0,45,48.0,ManchesterCity,h,Pass,Successful,69.4,69.7,62.4,66.1
2391017223.0,45,53.0,ManchesterCity,h,Pass,Successful,67.3,69.4,75.9,82.4
2391017225.0,45,55.0,ManchesterCity,h,Dispossessed,Successful,75.9,82.3,,
2391017247.0,45,55.0,ManchesterUnited,a,Tackle,Successful,24.1,17.7,,
2391017251.0,45,56.0,ManchesterUnited,a,BallRecovery,Successful,18.8,18.6,,
2391017269.0,45,56.0,ManchesterUnited,a,Pass,Successful,19.4,18.0,16.7,10.6
2391017273.0,45,57.0,ManchesterUnited,a,Pass,Successful,16.7,10.6,14.0,17.9
2391017281.0,45,58.0,ManchesterUnited,a,Pass,Unsuccessful,14.0,17.9,27.8,13.2
2391017293.0,45,59.0,ManchesterCity,h,Interception,Successful,74.1,83.2,,
2391017347.0,46,1.0,ManchesterCity,h,BallTouch,Unsuccessful,71.7,67.5,,
2391017353.0,46,1.0,ManchesterUnited,a,BallTouch,Successful,31.2,36.9,,
2391018839.0,46,2.0,ManchesterCity,h,BallTouch,Successful,64.1,63.9,,
2391017419.0,46,4.0,ManchesterUnited,a,Pass,Successful,33.9,53.4,25.5,54.6
2391017471.0,46,7.0,ManchesterUnited,a,Pass,Successful,24.9,41.9,32.3,15.3
2391017475.0,46,9.0,ManchesterUnited,a,Foul,Successful,35.4,10.7,,
2391017489.0,46,9.0,ManchesterCity,h,Foul,Unsuccessful,64.6,89.3,,
2391017687.0,46,19.0,ManchesterUnited,a,Pass,Successful,29.7,4.9,32.7,26.1
2391017723.0,46,20.0,ManchesterUnited,a,Pass,Successful,32.8,26.4,28.6,8.3
2391017745.0,46,22.0,ManchesterUnited,a,Pass,Successful,27.1,7.4,29.7,29.4
2391017789.0,46,23.0,ManchesterUnited,a,Pass,Successful,30.5,29.5,30.5,53.1
2391017807.0,46,25.0,ManchesterUnited,a,Pass,Unsuccessful,30.5,53.1,32.1,55.4
2391017839.0,46,25.0,ManchesterCity,h,BlockedPass,Successful,75.1,35.4,,
2391017937.0,46,29.0,ManchesterUnited,a,Pass,Unsuccessful,43.2,76.3,60.1,95.6
2391017931.0,46,30.0,ManchesterCity,h,Interception,Successful,42.3,6.2,,
2391018005.0,46,32.0,ManchesterCity,h,BallRecovery,Successful,46.1,2.5,,
2391018023.0,46,32.0,ManchesterCity,h,Pass,Successful,46.3,2.6,51.1,9.4
2391018053.0,46,34.0,ManchesterCity,h,Pass,Successful,51.2,9.8,43.2,23.3
2391018077.0,46,36.0,ManchesterCity,h,Pass,Successful,43.2,24.0,44.9,37.0
2391018177.0,46,37.0,ManchesterCity,h,Pass,Successful,44.8,37.1,33.5,28.9
2391018309.0,46,42.0,ManchesterCity,h,Pass,Successful,35.1,36.9,34.6,62.6
2391018343.0,46,49.0,ManchesterCity,h,Pass,Successful,52.6,69.1,64.3,54.9
2391018389.0,46,50.0,ManchesterCity,h,Pass,Unsuccessful,64.4,56.1,90.2,64.8
2391018423.0,46,53.0,ManchesterUnited,a,BallRecovery,Successful,13.5,30.6,,
2391018441.0,46,54.0,ManchesterUnited,a,Pass,Successful,13.2,30.1,3.3,39.4
2391018475.0,46,54.0,ManchesterUnited,a,Pass,Successful,3.3,39.1,4.1,8.9
2391018481.0,46,58.0,ManchesterUnited,a,Pass,Unsuccessful,3.7,7.3,22.0,7.9
2391099033.0,46,59.0,ManchesterCity,h,Interception,Successful,70.5,92.2,,
2391018489.0,47,0.0,ManchesterCity,h,BallRecovery,Successful,84.7,92.4,,
2391018551.0,47,2.0,ManchesterCity,h,TakeOn,Unsuccessful,91.7,89.7,,
2391018557.0,47,4.0,ManchesterUnited,a,BallRecovery,Successful,3.9,26.7,,
2391018567.0,47,4.0,ManchesterUnited,a,Pass,Unsuccessful,3.9,26.7,3.3,24.1
2391018579.0,47,4.0,ManchesterCity,h,BlockedPass,Successful,94.8,74.5,,
2391099363.0,47,5.0,ManchesterUnited,a,Error,Successful,4.0,27.1,,
2391019905.0,47,5.0,ManchesterUnited,a,Challenge,Unsuccessful,4.8,25.4,,
2391020703.0,47,5.0,ManchesterCity,h,TakeOn,Successful,95.2,74.6,,
2391018587.0,47,6.0,ManchesterCity,h,BallRecovery,Successful,93.9,72.9,,
2391018615.0,47,6.0,ManchesterCity,h,Pass,Successful,93.6,70.2,89.4,66.4
2391018623.0,47,7.0,ManchesterCity,h,SavedShot,Successful,89.5,66.6,,
2391018609.0,47,7.0,ManchesterUnited,a,Save,Successful,8.6,44.0,,
2391018643.0,47,9.0,ManchesterUnited,a,Clearance,Successful,8.8,47.0,21.9,33.7
2391018677.0,47,11.0,ManchesterCity,h,Pass,Successful,75.6,68.1,71.2,92.9
